loss_db,q_fit,phi0,phi1,rate_from_q_fit,e_x,e_z,p_xx,valid_rate
98.73873873873873,0.9343762993977615,0.0,3.141592653589793,5.170877723280765e-07,0.03888856642860304,0.07618199655919365,7.687935006788705e-07,True
98.85885885885885,0.9343459344498386,0.0,3.141592653589793,5.086068555725557e-07,0.038984246953641936,0.07635148002989942,7.587183993597853e-07,True
98.97897897897897,0.9343152964034934,0.0,3.141592653589793,5.00243778014137e-07,0.03908108965098085,0.07652299199642813,7.487799866870466e-07,True
99.09909909909909,0.9342843896883568,0.0,3.141592653589793,4.919969342675077e-07,0.03917910512335743,0.07669654976419218,7.389763171683617e-07,True
99.21921921921921,0.9342532187340604,0.0,3.141592653589793,4.838647410769567e-07,0.03927830413187363,0.07687217090506429,7.293054748967265e-07,True
99.33933933933933,0.9342217879702351,0.0,3.141592653589793,4.7584563700495765e-07,0.03937869759785187,0.0770498732617052,7.197655730689794e-07,True
99.45945945945945,0.934190101826512,0.0,3.141592653589793,4.6793808212386605e-07,0.03948029660470749,0.07722967495222566,7.103547535126223e-07,True
99.57957957957957,0.9341581647325224,0.0,3.141592653589793,4.6014055773468054e-07,0.03958311239983918,0.07741159437041349,7.010711862207368e-07,True
99.69969969969969,0.9341259811178972,0.0,3.141592653589793,4.524515660508686e-07,0.03968715639653783,0.07759565019361518,6.919130688949063e-07,True
99.81981981981981,0.9340935554122679,0.0,3.141592653589793,4.448696299435497e-07,0.039792440175909306,0.07778186137927251,6.828786264959295e-07,True
99.93993993993993,0.9340608920452653,0.0,3.141592653589793,4.3739329262401405e-07,0.03989897548881981,0.0779702471747591,6.739661108022656e-07,True
100.06006006006005,0.9340279954465208,0.0,3.141592653589793,4.300211173736892e-07,0.04000677425785265,0.07816082711862297,6.651737999759997e-07,True
100.18018018018017,0.9339948700456654,0.0,3.141592653589793,4.2275168726980067e-07,0.04011584857928774,0.07835362104340833,6.564999981362663e-07,True
100.3003003003003,0.9339615202723304,0.0,3.141592653589793,4.1558360492731035e-07,0.040226210725094684,0.0785486490757439,6.479430349399301e-07,True
100.42042042042041,0.9339279505561466,0.0,3.141592653589793,4.085154921848238e-07,0.04033787314494458,0.07874593164934622,6.395012651694559e-07,True
100.54054054054053,0.9338941653267455,0.0,3.141592653589793,4.015459898926219e-07,0.04045084846823897,0.0789454894968812,6.311730683277972e-07,True
100.66066066066065,0.9338601690137582,0.0,3.141592653589793,3.946737576066561e-07,0.04056514950615569,0.07914734366298298,6.229568482401998e-07,True
100.78078078078077,0.9338259660468156,0.0,3.141592653589793,3.87897473357012e-07,0.04068078925371278,0.07935151550184136,6.148510326628127e-07,True
100.9009009009009,0.9337915608555493,0.0,3.141592653589793,3.8121583338753636e-07,0.04079778089184728,0.07955802668184504,6.068540728979274e-07,True
101.02102102102101,0.9337569578695898,0.0,3.141592653589793,3.746275518975515e-07,0.04091613778951316,0.07976689919069327,5.989644434158206e-07,True
101.14114114114113,0.9337221615185688,0.0,3.141592653589793,3.681313607855563e-07,0.04103587350579564,0.07997815534101582,5.911806414829835e-07,True
101.26126126126125,0.9336871762321173,0.0,3.141592653589793,3.6172600942580174e-07,0.04115700179204139,0.08019181776902719,5.835011867967068e-07,True
101.38138138138137,0.9336520064398661,0.0,3.141592653589793,3.5541026441578273e-07,0.041279536594006724,0.08040790944078166,5.759246211258721e-07,True
101.5015015015015,0.9336166565714471,0.0,3.141592653589793,3.491829093426804e-07,0.0414034920540208,0.0806264536547701,5.684495079578122e-07,True
101.62162162162161,0.9335811310564907,0.0,3.141592653589793,3.4304274452750214e-07,0.0415288825131671,0.08084747405095592,5.610744321512259e-07,True
101.74174174174173,0.9335454343246284,0.0,3.141592653589793,3.3698858683611714e-07,0.04165572251348008,0.08107099460388324,5.537979995949118e-07,True
101.86186186186185,0.9335095708054912,0.0,3.141592653589793,3.3101926939226107e-07,0.04178402680015789,0.08129703964135415,5.466188368723378e-07,True
101.98198198198197,0.9334735449287105,0.0,3.141592653589793,3.251336414294578e-07,0.04191381032379229,0.08152563382842613,5.395355909318703e-07,True
102.1021021021021,0.9334372224785106,0.0,3.141592653589793,3.1933056799745417e-07,0.042045138351586964,0.08175690266869522,5.325480171916741e-07,True
102.22222222222221,0.9334003715109287,0.0,3.141592653589793,3.1360892997978153e-07,0.04217811056761227,0.08199104061591897,5.256565876707997e-07,True
102.34234234234233,0.9333629999219175,0.0,3.141592653589793,3.0796762369047027e-07,0.042312739361311226,0.08222806704482445,5.188598629982769e-07,True
102.46246246246245,0.9333251199544064,0.0,3.141592653589793,3.024055606217732e-07,0.04244903576930253,0.08246799854801114,5.121563948940205e-07,True
102.58258258258259,0.9332867438513249,0.0,3.141592653589793,2.9692166723029783e-07,0.04258701105682161,0.08271085210883375,5.055447602785086e-07,True
102.70270270270271,0.9332478838556023,0.0,3.141592653589793,2.915148847341783e-07,0.042726676720778255,0.08295664510736903,4.990235607912706e-07,True
102.82282282282283,0.9332085522101683,0.0,3.141592653589793,2.861841688968832e-07,0.04286804449284833,0.08320539533103975,4.925914223189453e-07,True
102.94294294294295,0.9331687611579521,0.0,3.141592653589793,2.80928489859377e-07,0.04301112634259846,0.08345712097200923,4.8624699453273e-07,True
103.06306306306307,0.9331285229418833,0.0,3.141592653589793,2.7574683194511646e-07,0.04315593448064667,0.08371184063275837,4.799889504350008e-07,True
103.18318318318319,0.9330878498048912,0.0,3.141592653589793,2.7063819343795553e-07,0.04330248136185707,0.08396957334069437,4.7381598591496984e-07,True
